UV 1_280_ml,UV 1_280_mAU,UV 2_485_ml,UV 2_485_mAU
-0.322903,-1.024258,0.789003,0.441144
-0.322832,-1.016173,0.789361,0.455096
-0.32276,-1.00807,0.789718,0.460341
-0.322689,-0.999952,0.790075,0.450521
-0.322617,-0.99181,0.790433,0.453316
-0.322546,-0.983803,0.79079,0.465517
-0.322474,-0.976005,0.791147,0.464426
-0.322403,-0.967924,0.791505,0.45815
-0.322331,-0.959725,0.791862,0.474509
-0.32226,-0.951496,0.79222,0.491363
-0.322188,-0.943449,0.792577,0.48745
-0.322117,-0.935569,0.792934,0.478662
-0.322045,-0.927334,0.793292,0.467505
-0.321974,-0.923129,0.793649,0.463144
-0.321903,-0.929324,0.794007,0.468204
-0.321831,-0.938214,0.794364,0.468696
-0.32176,-0.948668,0.794721,0.464342
-0.321688,-0.959159,0.795079,0.476563
-0.321617,-0.969666,0.795436,0.49738
-0.321545,-0.980203,0.795793,0.49736
-0.321474,-0.990768,0.796151,0.491785
-0.321402,-1.001347,0.796508,0.486135
-0.321331,-1.01197,0.796866,0.484673
-0.321259,-1.02261,0.797223,0.500818
-0.321188,-1.033272,0.79758,0.514572
-0.321116,-1.043974,0.797938,0.523543
-0.321045,-1.054567,0.798295,0.519055
-0.320973,-1.064851,0.798653,0.499621
-0.320902,-1.075443,0.79901,0.493441
-0.32083,-1.086066,0.799367,0.495742
-0.320759,-1.076137,0.799725,0.497334
-0.320688,-1.06582,0.800082,0.499142
-0.320616,-1.054803,0.800439,0.515064
-0.320545,-1.043397,0.800797,0.530146
-0.320473,-1.031889,0.801154,0.51773
-0.320402,-1.020774,0.801512,0.510127
-0.32033,-1.009634,0.801869,0.516081
-0.320259,-0.998471,0.802226,0.519812
-0.320187,-0.987257,0.802584,0.519341
-0.320116,-0.976144,0.802941,0.511815
-0.320044,-0.965341,0.803298,0.498272
-0.319973,-0.954229,0.803656,0.490065
-0.319901,-0.942901,0.804013,0.486855
-0.31983,-0.93152,0.804371,0.497604
-0.319758,-0.920297,0.804728,0.511046
-0.319687,-0.909333,0.805085,0.5125
-0.319616,-0.906293,0.805443,0.512759
-0.319544,-0.906268,0.8058,0.51366
-0.319473,-0.90624,0.806157,0.517101
-0.319401,-0.906212,0.806515,0.526264
-0.31933,-0.906184,0.806872,0.529544
-0.319258,-0.906157,0.80723,0.523913
-0.319187,-0.906129,0.807587,0.51549
-0.319115,-0.906102,0.807944,0.507498
-0.319044,-0.906074,0.808302,0.510134
-0.318972,-0.906048,0.808659,0.519829
-0.318901,-0.90602,0.809016,0.522837
-0.318829,-0.905992,0.809374,0.518449
-0.318758,-0.905965,0.809731,0.517185
-0.318686,-0.905938,0.810089,0.519667
-0.318615,-0.905927,0.810446,0.52166
-0.318543,-0.906095,0.810803,0.521688
-0.318472,-0.907156,0.811161,0.516817
-0.318401,-0.909052,0.811518,0.513838
-0.318329,-0.910896,0.811876,0.525128
-0.318258,-0.912752,0.812233,0.542098
-0.318186,-0.914675,0.81259,0.55942
-0.318115,-0.91656,0.812948,0.56385
-0.318043,-0.918422,0.813305,0.54143
-0.317972,-0.920367,0.813662,0.534142
-0.3179,-0.922292,0.81402,0.543504
-0.317829,-0.924178,0.814377,0.537237
-0.317757,-0.926074,0.814735,0.523242
-0.317686,-0.927974,0.815092,0.525939
-0.317614,-0.929886,0.815449,0.536762
-0.317543,-0.931768,0.815807,0.541509
-0.317471,-0.933623,0.816164,0.544102
-0.3174,-0.935401,0.816522,0.548234
-0.317329,-0.936726,0.816879,0.554903
-0.317257,-0.936788,0.817236,0.564056
-0.317186,-0.93685,0.817594,0.577583
-0.317114,-0.936912,0.817951,0.595521
-0.317043,-0.936975,0.818308,0.600789
-0.316971,-0.937037,0.818666,0.59782
-0.3169,-0.937098,0.819023,0.606281
-0.316828,-0.937161,0.819381,0.622157
-0.316757,-0.937225,0.819738,0.641656
-0.316685,-0.937287,0.820095,0.652631
-0.316614,-0.937348,0.820453,0.64546
-0.316542,-0.937408,0.82081,0.645334
-0.316471,-0.937471,0.821167,0.662242
-0.316399,-0.937534,0.821525,0.694581
-0.316328,-0.937598,0.821882,0.737758
-0.316256,-0.940922,0.82224,0.752452
-0.316185,-0.946169,0.822597,0.745307
-0.316114,-0.954905,0.822954,0.748209
-0.316042,-0.963578,0.823312,0.756405
-0.315971,-0.972121,0.823669,0.765758
-0.315899,-0.98094,0.824026,0.777845
-0.315828,-0.989834,0.824384,0.795858
-0.315756,-0.998544,0.824741,0.81726
-0.315685,-1.007152,0.825099,0.840771
-0.315613,-1.01566,0.825456,0.861756
-0.315542,-1.024417,0.825813,0.878992
-0.31547,-1.033216,0.826171,0.906082
-0.315399,-1.042,0.826528,0.940244
-0.315327,-1.050771,0.826885,0.966108
-0.315256,-1.059538,0.827243,0.989136
-0.315184,-1.068027,0.8276,1.04348
-0.315113,-1.074623,0.827958,1.091275
-0.315041,-1.077392,0.828315,1.097389
-0.31497,-1.07758,0.828672,1.103976
-0.314899,-1.076705,0.82903,1.122982
-0.314827,-1.075828,0.829387,1.154096
-0.314756,-1.074962,0.829745,1.198808
-0.314684,-1.074114,0.830102,1.243759
-0.314613,-1.073264,0.830459,1.288435
-0.314541,-1.072412,0.830817,1.339344
-0.31447,-1.071584,0.831174,1.390827
-0.314398,-1.070758,0.831531,1.438463
-0.314327,-1.069929,0.831889,1.489825
-0.314255,-1.069108,0.832246,1.549598
-0.314184,-1.068303,0.832604,1.604
-0.314112,-1.067506,0.832961,1.637756
-0.314041,-1.066715,0.833318,1.684282
-0.313969,-1.065923,0.833676,1.75033
-0.313898,-1.065131,0.834033,1.800244
-0.313827,-1.059443,0.834391,1.83615
-0.313755,-1.052823,0.834748,1.894717
-0.313684,-1.045952,0.835105,1.969039
-0.313612,-1.039061,0.835463,2.028548
-0.313541,-1.031844,0.83582,2.08449
-0.313469,-1.024656,0.836177,2.155052
-0.313398,-1.017583,0.836535,2.229823
-0.313326,-1.010437,0.836892,2.293819
-0.313255,-1.003132,0.83725,2.361636
-0.313183,-0.995756,0.837607,2.435619
-0.313112,-0.988315,0.837964,2.507323
-0.31304,-0.980821,0.838322,2.576208
-0.312969,-0.973306,0.838679,2.643722
-0.312897,-0.965674,0.839036,2.708605
-0.312826,-0.958032,0.839394,2.773603
-0.312754,-0.950382,0.839751,2.845405
-0.312683,-0.942695,0.840109,2.94022
-0.312612,-0.934964,0.840466,3.0387
-0.31254,-0.936203,0.840823,3.118461
-0.312469,-0.940945,0.841181,3.200545
-0.312397,-0.947624,0.841538,3.285151
-0.312326,-0.954362,0.841895,3.366481
-0.312254,-0.961197,0.842253,3.447492
-0.312183,-0.968142,0.84261,3.53123
-0.312111,-0.975125,0.842968,3.611446
-0.31204,-0.982111,0.843325,3.696401
-0.311968,-0.988933,0.843682,3.790978
-0.311897,-0.995609,0.84404,3.885714
-0.311825,-1.002473,0.844397,3.979706
-0.311754,-1.009367,0.844754,4.081014
-0.311682,-1.016257,0.845112,4.179128
-0.311611,-1.023202,0.845469,4.256575
-0.31154,-1.030186,0.845827,4.348772
-0.311468,-1.037073,0.846184,4.457807
-0.311397,-1.040959,0.846541,4.566867
-0.311325,-1.039393,0.846899,4.667201
-0.311254,-1.033535,0.847256,4.761936
-0.311182,-1.026247,0.847614,4.850973
-0.311111,-1.019055,0.847971,4.947394
-0.311039,-1.011763,0.848328,5.04473
-0.310968,-1.004355,0.848686,5.147959
-0.310896,-0.997045,0.849043,5.25515
-0.310825,-0.98975,0.8494,5.35824
-0.310753,-0.982453,0.849758,5.456112
-0.310682,-0.975009,0.850115,5.55771
-0.31061,-0.967468,0.850473,5.661608
-0.310539,-0.960173,0.85083,5.75498
-0.310467,-0.952875,0.851187,5.854146
-0.310396,-0.945578,0.851545,5.954173
-0.310325,-0.938283,0.851902,6.057525
-0.310253,-0.931687,0.852259,6.159471
-0.310182,-0.929994,0.852617,6.267896
-0.31011,-0.933475,0.852974,6.378402
-0.310039,-0.942261,0.853332,6.486896
-0.309967,-0.951328,0.853689,6.593544
-0.309896,-0.960442,0.854046,6.690534
-0.309824,-0.969525,0.854404,6.789619
-0.309753,-0.978532,0.854761,6.891991
-0.309681,-0.987487,0.855119,7.000177
-0.30961,-0.996447,0.855476,7.104682
-0.309538,-1.005342,0.855833,7.206416
-0.309467,-1.014127,0.856191,7.303935
-0.309395,-1.023256,0.856548,7.393944
-0.309324,-1.032489,0.856905,7.486702
-0.309253,-1.041461,0.857263,7.596839
-0.309181,-1.050337,0.85762,7.703643
-0.30911,-1.059125,0.857978,7.800888
-0.309038,-1.066743,0.858335,7.901974
-0.308967,-1.072506,0.858692,8.00452
-0.308895,-1.073928,0.85905,8.094413
-0.308824,-1.075349,0.859407,8.183489
-0.308752,-1.07677,0.859764,8.288426
-0.308681,-1.078256,0.860122,8.390854
-0.308609,-1.079738,0.860479,8.487846
-0.308538,-1.081209,0.860837,8.580284
-0.308466,-1.082644,0.861194,8.674982
-0.308395,-1.084071,0.861551,8.76302
-0.308323,-1.085529,0.861909,8.842258
-0.308252,-1.086994,0.862266,8.920127
-0.30818,-1.088466,0.862623,9.002921
-0.308109,-1.089897,0.862981,9.089987
-0.308038,-1.091342,0.863338,9.184021
-0.307966,-1.092854,0.863696,9.277069
-0.307895,-1.089827,0.864053,9.346205
-0.307823,-1.084522,0.86441,9.424068
-0.307752,-1.074643,0.864768,9.515198
-0.30768,-1.064424,0.865125,9.604536
-0.307609,-1.053773,0.865482,9.694511
-0.307537,-1.043784,0.86584,9.774747
-0.307466,-1.033949,0.866197,9.847838
-0.307394,-1.023275,0.866555,9.922927
-0.307323,-1.01292,0.866912,9.999283
-0.307251,-1.002869,0.867269,10.101783
-0.30718,-0.993047,0.867627,10.206475
-0.307108,-0.983106,0.867984,10.277042
-0.307037,-0.972387,0.868342,10.344825
-0.306965,-0.962068,0.868699,10.415082
-0.306894,-0.951989,0.869056,10.485241
-0.306823,-0.941573,0.869414,10.555108
-0.306751,-0.933644,0.869771,10.619628
-0.30668,-0.929682,0.870128,10.679722
-0.306608,-0.928384,0.870486,10.740655
-0.306537,-0.928248,0.870843,10.806458
-0.306465,-0.928123,0.871201,10.882694
-0.306394,-0.927997,0.871558,10.959529
-0.306322,-0.927872,0.871915,11.02307
-0.306251,-0.92774,0.872273,11.083684
-0.306179,-0.927607,0.87263,11.147003
-0.306108,-0.927478,0.872988,11.216411
-0.306036,-0.927345,0.873345,11.289443
-0.305965,-0.927211,0.873702,11.35655
-0.305893,-0.927081,0.87406,11.412272
-0.305822,-0.926951,0.874417,11.473246
-0.305751,-0.926822,0.874774,11.53417
-0.305679,-0.926693,0.875132,11.583003
-0.305608,-0.92662,0.875489,11.629662
-0.305536,-0.927129,0.875847,11.683632
-0.305465,-0.928093,0.876204,11.742658
-0.305393,-0.929676,0.876561,11.799994
-0.305322,-0.931201,0.876919,11.853989
-0.30525,-0.932713,0.877276,11.90027
-0.305179,-0.934213,0.877633,11.941479
-0.305107,-0.935765,0.877991,11.978874
-0.305036,-0.937358,0.878348,12.024442
-0.304964,-0.938832,0.878706,12.074504
-0.304893,-0.940349,0.879063,12.117493
-0.304821,-0.941971,0.87942,12.153441
-0.30475,-0.943538,0.879778,12.189149
-0.304678,-0.945071,0.880135,12.230614
-0.304607,-0.946505,0.880492,12.279754
-0.304536,-0.947978,0.88085,12.317572
-0.304464,-0.949502,0.881207,12.340211
-0.304393,-0.949954,0.881565,12.36801
-0.304321,-0.949871,0.881922,12.400133
-0.30425,-0.948296,0.882279,12.435763
-0.304178,-0.946764,0.882637,12.471531
-0.304107,-0.94526,0.882994,12.507545
-0.304035,-0.943767,0.883351,12.541273
-0.303964,-0.942298,0.883709,12.571887
-0.303892,-0.940869,0.884066,12.599049
-0.303821,-0.939334,0.884424,12.621725
-0.303749,-0.937771,0.884781,12.647293
-0.303678,-0.936363,0.885138,12.678077
-0.303606,-0.934914,0.885496,12.705036
-0.303535,-0.933409,0.885853,12.728072
-0.303463,-0.931912,0.886211,12.750967
-0.303392,-0.930409,0.886568,12.774467
-0.303321,-0.928864,0.886925,12.792973
-0.303249,-0.930828,0.887283,12.806985
-0.303178,-0.93501,0.88764,12.816449
-0.303106,-0.943029,0.887997,12.829265
-0.303035,-0.951259,0.888355,12.853437
-0.302963,-0.95968,0.888712,12.873807
-0.302892,-0.968059,0.88907,12.883195
-0.30282,-0.976419,0.889427,12.890797
-0.302749,-0.984732,0.889784,12.898877
-0.302677,-0.99287,0.890142,12.909677
-0.302606,-1.000813,0.890499,12.921743
-0.302534,-1.009231,0.890857,12.925343
-0.302463,-1.017706,0.891214,12.926614
-0.302391,-1.025875,0.891571,12.93958
-0.30232,-1.034017,0.891929,12.955688
-0.302249,-1.042132,0.892286,12.976981
-0.302177,-1.050835,0.892643,12.989161
-0.302106,-1.056174,0.893001,12.977478
-0.302034,-1.055208,0.893358,12.973771
-0.301963,-1.05099,0.893716,12.98548
-0.301891,-1.045632,0.894073,12.999049
-0.30182,-1.040301,0.89443,13.012485
-0.301748,-1.035088,0.894788,13.008535
-0.301677,-1.029998,0.895145,12.997875
-0.301605,-1.024581,0.895502,13.006619
-0.301534,-1.019083,0.89586,13.017639
-0.301462,-1.013606,0.896217,13.01769
-0.301391,-1.008285,0.896574,13.013579
-0.301319,-1.003062,0.896932,12.996328
-0.301248,-0.997649,0.897289,12.981644
-0.301176,-0.992236,0.897647,12.97425
-0.301105,-0.98684,0.898004,12.976188
-0.301034,-0.981628,0.898361,12.985996
-0.300962,-0.976589,0.898719,12.985116
-0.300891,-0.973554,0.899076,12.978662
-0.300819,-0.97077,0.899434,12.972667
-0.300748,-0.968325,0.899791,12.965622
-0.300676,-0.965801,0.900148,12.95254
-0.300605,-0.963284,0.900506,12.94028
-0.300533,-0.96086,0.900863,12.935717
-0.300462,-0.958444,0.90122,12.929339
-0.30039,-0.956031,0.901578,12.921263
-0.300319,-0.953529,0.901935,12.920694
-0.300247,-0.951021,0.902293,12.925912
-0.300176,-0.94852,0.90265,12.915874
-0.300104,-0.946026,0.903007,12.892683
-0.300033,-0.943551,0.903365,12.867101
-0.299962,-0.941179,0.903722,12.843912
-0.29989,-0.938764,0.90408,12.832555
-0.299819,-0.936294,0.904437,12.820581
-0.299747,-0.940205,0.904794,12.801724
-0.299676,-0.94592,0.905152,12.792526
-0.299604,-0.954819,0.905509,12.796956
-0.299533,-0.96347,0.905866,12.784704
-0.299461,-0.971929,0.906224,12.759481
-0.29939,-0.980736,0.906581,12.737391
-0.299318,-0.989408,0.906939,12.719167
-0.299247,-0.997807,0.907296,12.708766
-0.299175,-1.006182,0.907653,12.697952
-0.299104,-1.014572,0.908011,12.679105
-0.299032,-1.023308,0.908368,12.662248
-0.298961,-1.031836,0.908726,12.65132
-0.298889,-1.040144,0.909083,12.632587
-0.298818,-1.048426,0.90944,12.606159
-0.298747,-1.056753,0.909798,12.590128
-0.298675,-1.06539,0.910155,12.58221
-0.298604,-1.068403,0.910512,12.572539
-0.298532,-1.066571,0.91087,12.560223
-0.298461,-1.061449,0.911227,12.541113
-0.298389,-1.056255,0.911584,12.524551
-0.298318,-1.050907,0.911942,12.517865
-0.298246,-1.045386,0.912299,12.506856
-0.298175,-1.039867,0.912657,12.486477
-0.298103,-1.034796,0.913014,12.467399
-0.298032,-1.029625,0.913371,12.452493
-0.29796,-1.024329,0.913729,12.431078
-0.297889,-1.019048,0.914086,12.406883
-0.297817,-1.013729,0.914443,12.401295
-0.297746,-1.008201,0.914801,12.400476
-0.297675,-1.002843,0.915158,12.383706
-0.297603,-0.997596,0.915516,12.365529
-0.297532,-0.992364,0.915873,12.344075
-0.29746,-0.987387,0.91623,12.321557
-0.297389,-0.983007,0.916588,12.319007
-0.297317,-0.978813,0.916945,12.323112
-0.297246,-0.974778,0.917303,12.307631
-0.297174,-0.971091,0.91766,12.287625
-0.297103,-0.967408,0.918017,12.265944
-0.297031,-0.963731,0.918375,12.24791
-0.29696,-0.959919,0.918732,12.243221
-0.296888,-0.956072,0.919089,12.238861
-0.296817,-0.952231,0.919447,12.233536
-0.296745,-0.948398,0.919804,12.229018
-0.296674,-0.944569,0.920162,12.225165
-0.296602,-0.940928,0.920519,12.213825
-0.296531,-0.937188,0.920876,12.1979
-0.29646,-0.93318,0.921234,12.185714
-0.296388,-0.929692,0.921591,12.174502
-0.296317,-0.926574,0.921949,12.162721
-0.296245,-0.927802,0.922306,12.15169
-0.296174,-0.929222,0.922663,12.148728
-0.296102,-0.930908,0.923021,12.145012
-0.296031,-0.932452,0.923378,12.139345
-0.295959,-0.933998,0.923735,12.13785
-0.295888,-0.935676,0.924093,12.141667
-0.295816,-0.937256,0.92445,12.134818
-0.295745,-0.93877,0.924808,12.121928
-0.295673,-0.940503,0.925165,12.130501
-0.295602,-0.942165,0.925522,12.146613
-0.29553,-0.943672,0.92588,12.144878
-0.295459,-0.945227,0.926237,12.140745
-0.295387,-0.946807,0.926594,12.145276
-0.295316,-0.948465,0.926952,12.146001
-0.295245,-0.951998,0.927309,12.13756
-0.295173,-0.957966,0.927667,12.13397
-0.295102,-0.966973,0.928024,12.136926
-0.29503,-0.976767,0.928381,12.139674
-0.294959,-0.986145,0.928739,12.143075
-0.294887,-0.995768,0.929096,12.150079
-0.294816,-1.005618,0.929453,12.160377
-0.294744,-1.014989,0.929811,12.172373
-0.294673,-1.02445,0.930168,12.181167
-0.294601,-1.034257,0.930526,12.181674
-0.29453,-1.044051,0.930883,12.186998
-0.294458,-1.053836,0.93124,12.202212
-0.294387,-1.063605,0.931598,12.211015
-0.294315,-1.073137,0.931955,12.211326
-0.294244,-1.0824,0.932312,12.211714
-0.294173,-1.092023,0.93267,12.211256
-0.294101,-1.100808,0.933027,12.206194
-0.29403,-1.104968,0.933385,12.201328
-0.293958,-1.106705,0.933742,12.208375
-0.293887,-1.105754,0.934099,12.223002
-0.293815,-1.104805,0.934457,12.238266
-0.293744,-1.103844,0.934814,12.251351
-0.293672,-1.102844,0.935171,12.26003
-0.293601,-1.101882,0.935529,12.267793
-0.293529,-1.100937,0.935886,12.275598
-0.293458,-1.099993,0.936244,12.279767
-0.293386,-1.09905,0.936601,12.282093
-0.293315,-1.098107,0.936958,12.300333
-0.293243,-1.097206,0.937316,12.32772
-0.293172,-1.096301,0.937673,12.339702
-0.2931,-1.09531,0.938031,12.340232
-0.293029,-1.094349,0.938388,12.338796
-0.292958,-1.093412,0.938745,12.33402
-0.292886,-1.09285,0.939103,12.325171
-0.292815,-1.092407,0.93946,12.325596
-0.292743,-1.092183,0.939817,12.339512
-0.292672,-1.091967,0.940175,12.340921
-0.2926,-1.091756,0.940532,12.329357
-0.292529,-1.091555,0.94089,12.334745
-0.292457,-1.091347,0.941247,12.350654
-0.292386,-1.091124,0.941604,12.352504
-0.292314,-1.09091,0.941962,12.347796
-0.292243,-1.090699,0.942319,12.34444
-0.292171,-1.090489,0.942677,12.342485
-0.2921,-1.090273,0.943034,12.342275
-0.292028,-1.090051,0.943391,12.342948
-0.291957,-1.089829,0.943749,12.344106
-0.291885,-1.089615,0.944106,12.342915
-0.291814,-1.089415,0.944463,12.3389
-0.291743,-1.089465,0.944821,12.328319
-0.291671,-1.089754,0.945178,12.313448
-0.2916,-1.090629,0.945536,12.299766
-0.291528,-1.091525,0.945893,12.289147
-0.291457,-1.092448,0.94625,12.284554
-0.291385,-1.093293,0.946608,12.279876
-0.291314,-1.09413,0.946965,12.26738
-0.291242,-1.095051,0.947322,12.254961
-0.291171,-1.095998,0.94768,12.246845
-0.291099,-1.096971,0.948037,12.234649
-0.291028,-1.097798,0.948395,12.21741
-0.290956,-1.098646,0.948752,12.193432
-0.290885,-1.099563,0.949109,12.165462
-0.290813,-1.100479,0.949467,12.15621
-0.290742,-1.101396,0.949824,12.154464
-0.290671,-1.102311,0.950181,12.134456
-0.290599,-1.102951,0.950539,12.11316
-0.290528,-1.103253,0.950896,12.097072
-0.290456,-1.103034,0.951254,12.077594
-0.290385,-1.102655,0.951611,12.048679
-0.290313,-1.102294,0.951968,12.026342
-0.290242,-1.101923,0.952326,12.015932
-0.29017,-1.101542,0.952683,11.997359
-0.290099,-1.101162,0.95304,11.970896
-0.290027,-1.100781,0.953398,11.946337
-0.289956,-1.100401,0.953755,11.922503
-0.289884,-1.100021,0.954113,11.905483
-0.289813,-1.099641,0.95447,11.889076
-0.289741,-1.099261,0.954827,11.854986
-0.28967,-1.098891,0.955185,11.822201
-0.289598,-1.098531,0.955542,11.802442
-0.289527,-1.098158,0.9559,11.780448
-0.289456,-1.097666,0.956257,11.75697
-0.289384,-1.096381,0.956614,11.734137
-0.289313,-1.095073,0.956972,11.713348
-0.289241,-1.093741,0.957329,11.690817
-0.28917,-1.092549,0.957686,11.667402
-0.289098,-1.091341,0.958044,11.647878
-0.289027,-1.090085,0.958401,11.626238
-0.288955,-1.08883,0.958759,11.596602
-0.288884,-1.087576,0.959116,11.565211
-0.288812,-1.086323,0.959473,11.535453
-0.288741,-1.08507,0.959831,11.504673
-0.288669,-1.083817,0.960188,11.476829
-0.288598,-1.082618,0.960546,11.464272
-0.288526,-1.081422,0.960903,11.460103
-0.288455,-1.080098,0.96126,11.433586
-0.288384,-1.078815,0.961618,11.396048
-0.288312,-1.077565,0.961975,11.366651
-0.288241,-1.0691,0.962332,11.331065
-0.288169,-1.060008,0.96269,11.280185
-0.288098,-1.051006,0.963047,11.244616
-0.288026,-1.04201,0.963405,11.23422
-0.287955,-1.033014,0.963762,11.215662
-0.287883,-1.024026,0.964119,11.188393
-0.287812,-1.01504,0.964477,11.158423
-0.28774,-1.006059,0.964834,11.129622
-0.287669,-0.997081,0.965191,11.099663
-0.287597,-0.988037,0.965549,11.070747
-0.287526,-0.978539,0.965906,11.049002
-0.287454,-0.969354,0.966264,11.031671
-0.287383,-0.960389,0.966621,11.017098
-0.287311,-0.951426,0.966978,10.998665
-0.28724,-0.942475,0.967336,10.974511
-0.287169,-0.933539,0.967693,10.945856
-0.287097,-0.930773,0.96805,10.917142
-0.287026,-0.930942,0.968408,10.903665
-0.286954,-0.93112,0.968765,10.898126
-0.286883,-0.931301,0.969123,10.884686
-0.286811,-0.93149,0.96948,10.867264
-0.28674,-0.93167,0.969837,10.845126
-0.286668,-0.931848,0.970195,10.820433
-0.286597,-0.932026,0.970552,10.80529
-0.286525,-0.932204,0.970909,10.79599
-0.286454,-0.932382,0.971267,10.778946
-0.286382,-0.93256,0.971624,10.759967
-0.286311,-0.932742,0.971982,10.738773
-0.286239,-0.932942,0.972339,10.71643
-0.286168,-0.933118,0.972696,10.681722
-0.286097,-0.933287,0.973054,10.654747
-0.286025,-0.93673,0.973411,10.648142
-0.285954,-0.943,0.973769,10.631363
-0.285882,-0.952788,0.974126,10.602251
-0.285811,-0.962955,0.974483,10.577766
-0.285739,-0.973316,0.974841,10.556716
-0.285668,-0.984249,0.975198,10.533781
-0.285596,-0.994871,0.975555,10.513533
-0.285525,-1.005192,0.975913,10.509673
-0.285453,-1.016032,0.97627,10.505916
-0.285382,-1.026771,0.976628,10.491871
-0.28531,-1.037089,0.976985,10.473082
-0.285239,-1.047409,0.977342,10.448537
-0.285167,-1.057722,0.9777,10.424374
-0.285096,-1.068032,0.978057,10.40511
-0.285024,-1.078561,0.978415,10.396959
-0.284953,-1.089476,0.978772,10.390833
-0.284882,-1.091774,0.979129,10.366289
-0.28481,-1.091176,0.979487,10.34105
-0.284739,-1.07881,0.979844,10.334884
-0.284667,-1.066794,0.980201,10.327845
-0.284596,-1.055114,0.980559,10.30777
-0.284524,-1.042852,0.980916,10.285604
-0.284453,-1.030883,0.981274,10.265525
-0.284381,-1.019826,0.981631,10.241489
-0.28431,-1.008042,0.981988,10.218205
-0.284238,-0.995683,0.982346,10.213573
-0.284167,-0.984014,0.982703,10.215319
-0.284095,-0.972105,0.98306,10.200505
-0.284024,-0.959749,0.983418,10.184039
-0.283952,-0.947934,0.983775,10.178389
-0.283881,-0.936258,0.984133,10.168331
-0.283809,-0.924589,0.98449,10.14797
-0.283738,-0.917783,0.984847,10.129272
-0.283667,-0.915998,0.985205,10.115361
-0.283595,-0.918931,0.985562,10.105895
-0.283524,-0.922633,0.985919,10.098029
-0.283452,-0.926047,0.986277,10.083039
-0.283381,-0.929679,0.986634,10.064701
-0.283309,-0.933496,0.986992,10.042727
-0.283238,-0.937105,0.987349,10.022319
-0.283166,-0.94071,0.987706,10.005049
-0.283095,-0.944314,0.988064,9.992235
-0.283023,-0.948065,0.988421,9.983916
-0.282952,-0.951856,0.988778,9.970119
-0.28288,-0.955462,0.989136,9.950606
-0.282809,-0.959068,0.989493,9.944263
-0.282737,-0.962675,0.989851,9.94691
-0.282666,-0.966458,0.990208,9.929272
-0.282595,-0.971519,0.990565,9.90635
-0.282523,-0.979853,0.990923,9.900362
-0.282452,-0.988926,0.99128,9.896039
-0.28238,-0.998439,0.991638,9.887231
-0.282309,-1.008503,0.991995,9.873186
-0.282237,-1.018339,0.992352,9.849755
-0.282166,-1.027855,0.99271,9.828802
-0.282094,-1.037374,0.993067,9.812119
-0.282023,-1.046895,0.993424,9.801279
-0.281951,-1.056417,0.993782,9.793271
-0.28188,-1.065944,0.994139,9.771349
-0.281808,-1.075467,0.994497,9.746189
-0.281737,-1.08547,0.994854,9.749535
-0.281665,-1.095255,0.995211,9.754158
-0.281594,-1.104286,0.995569,9.737487
-0.281522,-1.113907,0.995926,9.720779
-0.281451,-1.123968,0.996283,9.701126
-0.28138,-1.117062,0.996641,9.683537
-0.281308,-1.108677,0.996998,9.671619
-0.281237,-1.097659,0.997356,9.666544
-0.281165,-1.086167,0.997713,9.667791
-0.281094,-1.074699,0.99807,9.661459
-0.281022,-1.064247,0.998428,9.648421
-0.280951,-1.05354,0.998785,9.623359
-0.280879,-1.042506,0.999143,9.597978
-0.280808,-1.03095,0.9995,9.594872
-0.280736,-1.019422,0.999857,9.591166
-0.280665,-1.008373,1.000215,9.577913
-0.280593,-0.997321,1.000572,9.559859
-0.280522,-0.986263,1.000929,9.534959
-0.28045,-0.975206,1.001287,9.52037
-0.280379,-0.964146,1.001644,9.517045
-0.280308,-0.953081,1.002002,9.509128
-0.280236,-0.954939,1.002359,9.496769
-0.280165,-0.962601,1.002716,9.481722
-0.280093,-0.972189,1.003074,9.466513
-0.280022,-0.982272,1.003431,9.455702
-0.27995,-0.992996,1.003788,9.444239
-0.279879,-1.003192,1.004146,9.428935
-0.279807,-1.013332,1.004503,9.407546
-0.279736,-1.023471,1.004861,9.378613
-0.279664,-1.033617,1.005218,9.3635
-0.279593,-1.043767,1.005575,9.365184
-0.279521,-1.053922,1.005933,9.353778
-0.27945,-1.06408,1.00629,9.331144
-0.279378,-1.074243,1.006647,9.313233
-0.279307,-1.084863,1.007005,9.299083
-0.279235,-1.095387,1.007362,9.287486
-0.279164,-1.105033,1.00772,9.276873
-0.279093,-1.110682,1.008077,9.266469
-0.279021,-1.112399,1.008434,9.251384
-0.27895,-1.113218,1.008792,9.231216
-0.278878,-1.113917,1.009149,9.21015
-0.278807,-1.114616,1.009506,9.191884
-0.278735,-1.115292,1.009864,9.18245
-0.278664,-1.115955,1.010221,9.179155
-0.278592,-1.116653,1.010579,9.174976
-0.278521,-1.117366,1.010936,9.165989
-0.278449,-1.118109,1.011293,9.14776
-0.278378,-1.118819,1.011651,9.124748
-0.278306,-1.119514,1.012008,9.098282
-0.278235,-1.12018,1.012366,9.083471
-0.278163,-1.120863,1.012723,9.0795
-0.278092,-1.121566,1.01308,9.069636
-0.278021,-1.12227,1.013438,9.056003
-0.277949,-1.120411,1.013795,9.039474
-0.277878,-1.111024,1.014152,9.024287
-0.277806,-1.101334,1.01451,9.020311
-0.277735,-1.09141,1.014867,9.011755
-0.277663,-1.081479,1.015225,8.981135
